Time [s],Voltage [V]
13.48,-2.96
13.5,-2.96
13.52,-2.98
13.54,-2.96
13.56,-2.96
13.58,-2.96
13.6,-2.96
13.62,-2.98
13.64,-2.96
13.66,-2.98
13.68,-2.96
13.7,-2.96
13.72,-2.98
13.74,-2.96
13.76,-2.96
13.78,-2.98
13.8,-3
13.82,-2.98
13.84,-3.04
13.86,-3.04
13.88,-3.04
13.9,-3.04
13.92,-3
13.94,-2.98
13.96,-2.98
13.98,-2.98
14,-2.98
14.02,-2.96
14.04,-2.98
14.06,-2.98
14.08,-2.96
14.1,-2.98
14.12,-2.98
14.14,-2.98
14.16,-2.98
14.18,-2.96
14.2,-2.98
14.22,-2.96
14.24,-2.96
14.26,-2.98
14.28,-2.98
14.3,-3
14.32,-2.98
14.34,-2.96
14.36,-3
14.38,-2.96
14.4,-2.96
14.42,-2.94
14.44,-2.92
14.46,-2.98
14.48,-3.02
14.5,-3
14.52,-2.96
14.54,-2.94
14.56,-2.96
14.58,-2.96
14.6,-3
14.62,-2.98
14.64,-2.94
14.66,-2.94
14.68,-2.92
14.7,-2.92
14.72,-2.94
14.74,-2.92
14.76,-2.92
14.78,-2.92
14.8,-2.92
14.82,-2.9
14.84,-2.9
14.86,-2.9
14.88,-2.9
14.9,-2.92
14.92,-2.9
14.94,-2.9
14.96,-2.9
14.98,-2.9
15,-2.9
15.02,-2.92
15.04,-2.92
15.06,-2.92
15.08,-2.94
15.1,-2.92
15.12,-2.88
15.14,-2.86
15.16,-2.86
15.18,-2.86
15.2,-2.88
15.22,-2.88
15.24,-2.88
15.26,-2.9
15.28,-2.9
15.3,-2.96
15.32,-2.94
15.34,-2.92
15.36,-2.92
15.38,-2.9
15.4,-2.9
15.42,-2.92
15.44,-2.9
15.46,-2.92
15.48,-2.92
15.5,-2.92
15.52,-2.92
15.54,-2.9
15.56,-2.9
15.58,-2.92
15.6,-2.9
15.62,-2.9
15.64,-2.9
15.66,-2.92
15.68,-2.92
15.7,-2.92
15.72,-2.9
15.74,-2.98
15.76,-2.98
15.78,-2.96
15.8,-2.92
15.82,-2.92
15.84,-2.92
15.86,-2.9
15.88,-2.92
15.9,-2.92
15.92,-2.92
15.94,-2.92
15.96,-2.92
15.98,-2.92
16,-2.92
16.02,-2.9
16.04,-2.92
16.06,-2.9
16.08,-2.9
16.1,-2.88
16.12,-2.88
16.14,-2.88
16.16,-2.88
16.18,-2.88
16.2,-2.88
16.22,-2.88
16.24,-2.88
16.26,-2.9
16.28,-2.88
16.3,-2.9
16.32,-2.92
16.34,-2.9
16.36,-2.88
16.38,-2.9
16.4,-2.88
16.42,-2.88
16.44,-2.88
16.46,-2.88
16.48,-2.86
16.5,-2.88
16.52,-2.86
16.54,-2.84
16.56,-2.84
16.58,-2.84
16.6,-2.8
16.62,-2.82
16.64,-2.84
16.66,-2.84
16.68,-2.82
16.7,-2.84
16.72,-2.84
16.74,-2.84
16.76,-2.82
16.78,-2.8
16.8,-2.84
16.82,-2.84
16.84,-2.82
16.86,-2.82
16.88,-2.82
16.9,-2.84
16.92,-2.8
16.94,-2.8
16.96,-2.82
16.98,-2.8
17,-2.78
17.02,-2.84
17.04,-2.82
17.06,-2.78
17.08,-2.78
17.1,-2.78
17.12,-2.78
17.14,-2.76
17.16,-2.78
17.18,-2.8
17.2,-2.78
17.22,-2.82
17.24,-2.78
17.26,-2.76
17.28,-2.8
17.3,-2.8
17.32,-2.76
17.34,-2.74
17.36,-2.76
17.38,-2.76
17.4,-2.76
17.42,-2.74
17.44,-2.76
17.46,-2.76
17.48,-2.76
17.5,-2.74
17.52,-2.76
17.54,-2.72
17.56,-2.76
17.58,-2.74
17.6,-2.74
17.62,-2.74
17.64,-2.76
17.66,-2.78
17.68,-2.76
17.7,-2.72
17.72,-2.72
17.74,-2.72
17.76,-2.74
17.78,-2.74
17.8,-2.74
17.82,-2.72
17.84,-2.74
17.86,-2.72
17.88,-2.72
17.9,-2.72
17.92,-2.68
17.94,-2.7
17.96,-2.7
17.98,-2.7
18,-2.72
18.02,-2.7
18.04,-2.68
18.06,-2.7
18.08,-2.7
18.1,-2.7
18.12,-2.68
18.14,-2.68
18.16,-2.66
18.18,-2.68
18.2,-2.68
18.22,-2.68
18.24,-2.68
18.26,-2.7
18.28,-2.68
18.3,-2.68
18.32,-2.68
18.34,-2.68
18.36,-2.7
18.38,-2.68
18.4,-2.66
18.42,-2.68
18.44,-2.72
18.46,-2.7
18.48,-2.76
18.5,-2.76
18.52,-2.72
18.54,-2.7
18.56,-2.7
18.58,-2.7
18.6,-2.68
18.62,-2.68
18.64,-2.74
18.66,-2.78
18.68,-2.76
18.7,-2.74
18.72,-2.76
18.74,-2.74
18.76,-2.76
18.78,-2.74
18.8,-2.74
18.82,-2.72
18.84,-2.74
18.86,-2.76
18.88,-2.76
18.9,-2.76
18.92,-2.76
18.94,-2.78
18.96,-2.8
18.98,-2.76
19,-2.78
19.02,-2.8
19.04,-2.84
19.06,-2.84
19.08,-2.8
19.1,-2.8
19.12,-2.82
19.14,-2.86
19.16,-2.86
19.18,-2.86
19.2,-2.88
19.22,-2.86
19.24,-2.86
19.26,-2.88
19.28,-2.9
19.3,-2.92
19.32,-2.9
19.34,-2.92
19.36,-2.9
19.38,-2.9
19.4,-2.92
19.42,-2.94
19.44,-2.94
19.46,-2.94
19.48,-2.92
19.5,-2.94
19.52,-2.96
19.54,-2.96
19.56,-2.96
19.58,-2.96
19.6,-2.96
19.62,-2.98
19.64,-2.98
19.66,-3
19.68,-3.02
19.7,-3
19.72,-3.02
19.74,-3
19.76,-3.02
19.78,-3.04
19.8,-3
19.82,-3.06
19.84,-3.06
19.86,-3.06
19.88,-3.1
19.9,-3.08
19.92,-3.08
19.94,-3.1
19.96,-3.1
19.98,-3.1
20,-3.08
20.02,-3.12
20.04,-3.14
20.06,-3.16
20.08,-3.16
20.1,-3.14
20.12,-3.16
20.14,-3.16
20.16,-3.14
20.18,-3.14
20.2,-3.16
20.22,-3.18
20.24,-3.2
20.26,-3.18
20.28,-3.18
20.3,-3.2
20.32,-3.22
20.34,-3.22
20.36,-3.2
20.38,-3.22
20.4,-3.2
20.42,-3.22
20.44,-3.24
20.46,-3.24
20.48,-3.26
20.5,-3.26
20.52,-3.26
20.54,-3.26
20.56,-3.26
20.58,-3.28
20.6,-3.26
20.62,-3.26
20.64,-3.26
20.66,-3.28
20.68,-3.26
20.7,-3.26
20.72,-3.28
20.74,-3.26
20.76,-3.28
20.78,-3.28
20.8,-3.26
20.82,-3.28
20.84,-3.28
20.86,-3.28
20.88,-3.26
20.9,-3.28
20.92,-3.28
20.94,-3.3
20.96,-3.3
20.98,-3.3
21,-3.3
21.02,-3.28
21.04,-3.28
21.06,-3.3
21.08,-3.3
21.1,-3.28
21.12,-3.28
21.14,-3.28
21.16,-3.28
21.18,-3.28
21.2,-3.28
21.22,-3.28
21.24,-3.28
21.26,-3.3
21.28,-3.3
21.3,-3.3
21.32,-3.32
21.34,-3.34
21.36,-3.28
21.38,-3.28
21.4,-3.28
21.42,-3.28
21.44,-3.28
21.46,-3.28
21.48,-3.24
21.5,-3.26
21.52,-3.26
21.54,-3.24
21.56,-3.24
21.58,-3.24
21.6,-3.24
21.62,-3.22
21.64,-3.2
21.66,-3.16
21.68,-3.2
21.7,-3.2
21.72,-3.18
21.74,-3.2
21.76,-3.24
21.78,-3.2
21.8,-3.2
21.82,-3.18
21.84,-3.16
21.86,-3.16
21.88,-3.16
21.9,-3.16
21.92,-3.16
21.94,-3.16
21.96,-3.14
21.98,-3.14
22,-3.14
22.02,-3.14
22.04,-3.16
22.06,-3.16
22.08,-3.1
22.1,-3.12
22.12,-3.1
22.14,-3.12
22.16,-3.1
22.18,-3.1
22.2,-3.1
22.22,-3.08
22.24,-3.08
22.26,-3.08
22.28,-3.04
22.3,-3.04
22.32,-3.04
22.34,-3.04
22.36,-3.04
22.38,-3.04
22.4,-3.04
22.42,-3.04
22.44,-3.02
22.46,-3.02
22.48,-3
22.5,-3.04
22.52,-3.06
22.54,-3.06
22.56,-3.06
22.58,-3.04
22.6,-3.08
22.62,-3.04
22.64,-3
22.66,-3
22.68,-3.04
22.7,-3.02
22.72,-3.04
22.74,-3
22.76,-2.96
22.78,-2.96
22.8,-2.96
22.82,-2.98
22.84,-2.96
22.86,-2.94
22.88,-2.88
22.9,-2.84
22.92,-2.82
22.94,-2.8
22.96,-2.8
22.98,-2.84
23,-2.82
23.02,-2.84
23.04,-2.82
23.06,-2.76
23.08,-2.78
23.1,-2.78
23.12,-2.78
23.14,-2.76
23.16,-2.74
23.18,-2.78
23.2,-2.8
23.22,-2.82
23.24,-2.76
23.26,-2.76
23.28,-2.76
23.3,-2.74
23.32,-2.74
23.34,-2.76
23.36,-2.72
23.38,-2.76
23.4,-2.76
23.42,-2.74
23.44,-2.74
23.46,-2.72
23.48,-2.72
23.5,-2.72
23.52,-2.74
23.54,-2.74
23.56,-2.72
23.58,-2.72
23.6,-2.74
23.62,-2.72
23.64,-2.68
23.66,-2.72
23.68,-2.72
23.7,-2.72
23.72,-2.74
23.74,-2.76
23.76,-2.72
23.78,-2.72
23.8,-2.74
23.82,-2.72
23.84,-2.74
23.86,-2.72
23.88,-2.72
23.9,-2.72
23.92,-2.72
23.94,-2.72
23.96,-2.72
23.98,-2.72
24,-2.72
24.02,-2.7
24.04,-2.72
24.06,-2.7
24.08,-2.74
24.1,-2.74
24.12,-2.7
24.14,-2.72
24.16,-2.68
24.18,-2.68
24.2,-2.7
24.22,-2.68
24.24,-2.68
24.26,-2.68
24.28,-2.7
24.3,-2.7
24.32,-2.68
24.34,-2.7
24.36,-2.72
24.38,-2.7
24.4,-2.68
24.42,-2.68
24.44,-2.68
24.46,-2.68
24.48,-2.7
24.5,-2.68
24.52,-2.68
24.54,-2.68
24.56,-2.66
24.58,-2.66
24.6,-2.66
24.62,-2.64
24.64,-2.62
24.66,-2.62
24.68,-2.68
24.7,-2.68
24.72,-2.68
24.74,-2.66
24.76,-2.64
24.78,-2.64
24.8,-2.66
24.82,-2.66
24.84,-2.66
24.86,-2.66
24.88,-2.68
24.9,-2.68
24.92,-2.66
24.94,-2.64
24.96,-2.68
24.98,-2.68
25,-2.68
25.02,-2.68
25.04,-2.66
25.06,-2.66
25.08,-2.64
25.1,-2.64
25.12,-2.64
25.14,-2.64
25.16,-2.64
25.18,-2.62
25.2,-2.64
25.22,-2.62
25.24,-2.64
25.26,-2.62
25.28,-2.64
25.3,-2.62
25.32,-2.6
25.34,-2.6
25.36,-2.64
25.38,-2.64
25.4,-2.64
25.42,-2.66
25.44,-2.62
25.46,-2.62
25.48,-2.62
25.5,-2.62
25.52,-2.62
25.54,-2.6
25.56,-2.62
25.58,-2.62
25.6,-2.62
25.62,-2.62
25.64,-2.62
25.66,-2.62
25.68,-2.62
25.7,-2.6
25.72,-2.62
25.74,-2.6
25.76,-2.6
25.78,-2.6
25.8,-2.6
25.82,-2.62
25.84,-2.6
25.86,-2.58
25.88,-2.58
25.9,-2.58
25.92,-2.58
25.94,-2.58
25.96,-2.58
25.98,-2.58
26,-2.58
26.02,-2.62
26.04,-2.6
26.06,-2.58
26.08,-2.58
26.1,-2.58
26.12,-2.58
26.14,-2.58
26.16,-2.58
26.18,-2.58
26.2,-2.58
26.22,-2.56
26.24,-2.58
26.26,-2.56
26.28,-2.56
26.3,-2.56
26.32,-2.56
26.34,-2.54
26.36,-2.56
26.38,-2.54
26.4,-2.54
26.42,-2.54
26.44,-2.54
26.46,-2.54
26.48,-2.56
26.5,-2.58
26.52,-2.54
26.54,-2.54
26.56,-2.54
26.58,-2.54
26.6,-2.56
26.62,-2.54
26.64,-2.54
26.66,-2.52
26.68,-2.56
26.7,-2.54
26.72,-2.54
26.74,-2.54
26.76,-2.56
26.78,-2.54
26.8,-2.52
26.82,-2.54
26.84,-2.54
26.86,-2.54
26.88,-2.52
26.9,-2.54
26.92,-2.54
26.94,-2.52
26.96,-2.5
26.98,-2.5
27,-2.48
27.02,-2.5
27.04,-2.52
27.06,-2.52
27.08,-2.52
27.1,-2.52
27.12,-2.52
27.14,-2.52
27.16,-2.52
27.18,-2.52
27.2,-2.5
27.22,-2.52
27.24,-2.5
27.26,-2.48
27.28,-2.5
27.3,-2.5
27.32,-2.5
27.34,-2.54
27.36,-2.52
27.38,-2.54
27.4,-2.54
27.42,-2.56
27.44,-2.52
27.46,-2.52
27.48,-2.54
27.5,-2.52
27.52,-2.52
27.54,-2.52
27.56,-2.52
27.58,-2.52
27.6,-2.52
27.62,-2.52
27.64,-2.5
27.66,-2.52
27.68,-2.54
27.7,-2.52
27.72,-2.54
27.74,-2.56
27.76,-2.56
27.78,-2.52
27.8,-2.52
27.82,-2.54
27.84,-2.56
27.86,-2.54
27.88,-2.52
27.9,-2.54
27.92,-2.58
27.94,-2.58
27.96,-2.58
27.98,-2.56
28,-2.54
28.02,-2.54
28.04,-2.56
28.06,-2.58
28.08,-2.58
28.1,-2.62
28.12,-2.6
28.14,-2.56
28.16,-2.58
28.18,-2.6
28.2,-2.6
28.22,-2.6
28.24,-2.62
28.26,-2.64
28.28,-2.64
28.3,-2.64
28.32,-2.66
28.34,-2.66
28.36,-2.62
28.38,-2.64
28.4,-2.64
28.42,-2.64
28.44,-2.64
28.46,-2.66
28.48,-2.66
28.5,-2.66
28.52,-2.68
28.54,-2.68
28.56,-2.7
28.58,-2.68
28.6,-2.68
28.62,-2.7
28.64,-2.7
28.66,-2.72
28.68,-2.72
28.7,-2.7
28.72,-2.68
28.74,-2.68
28.76,-2.66
28.78,-2.68
28.8,-2.7
28.82,-2.7
28.84,-2.72
28.86,-2.76
28.88,-2.76
28.9,-2.76
28.92,-2.76
28.94,-2.78
28.96,-2.76
28.98,-2.76
29,-2.76
29.02,-2.78
29.04,-2.8
29.06,-2.82
29.08,-2.82
29.1,-2.8
29.12,-2.8
29.14,-2.82
29.16,-2.86
29.18,-2.84
29.2,-2.84
29.22,-2.82
29.24,-2.86
29.26,-2.84
29.28,-2.86
29.3,-2.86
29.32,-2.86
29.34,-2.86
29.36,-2.88
29.38,-2.88
29.4,-2.88
29.42,-2.86
29.44,-2.86
29.46,-2.9
29.48,-2.88
29.5,-2.86
29.52,-2.86
29.54,-2.88
29.56,-2.88
29.58,-2.86
29.6,-2.86
29.62,-2.86
29.64,-2.86
29.66,-2.86
29.68,-2.9
29.7,-2.92
29.72,-2.94
29.74,-2.94
29.76,-2.92
29.78,-2.92
29.8,-2.9
29.82,-2.9
29.84,-2.92
29.86,-2.92
29.88,-2.94
29.9,-2.92
29.92,-2.9
29.94,-2.92
29.96,-2.92
29.98,-2.92
30,-2.96
30.02,-2.98
30.04,-2.96
30.06,-2.96
30.08,-2.94
30.1,-2.94
30.12,-2.96
30.14,-2.96
30.16,-2.94
30.18,-2.94
30.2,-2.94
30.22,-2.96
30.24,-2.98
30.26,-3.04
30.28,-2.96
30.3,-2.94
30.32,-2.9
30.34,-2.92
30.36,-2.94
30.38,-2.94
30.4,-2.94
30.42,-2.92
30.44,-2.94
30.46,-2.92
30.48,-2.94
30.5,-2.94
30.52,-2.96
30.54,-2.94
30.56,-2.92
30.58,-2.92
30.6,-2.92
30.62,-2.92
30.64,-2.92
30.66,-2.94
30.68,-2.94
30.7,-2.94
30.72,-2.92
30.74,-2.92
30.76,-2.94
30.78,-2.94
30.8,-2.92
30.82,-2.9
30.84,-2.88
30.86,-2.92
30.88,-2.9
30.9,-2.88
30.92,-2.88
30.94,-2.88
30.96,-2.86
30.98,-2.88
31,-2.88
31.02,-2.86
31.04,-2.84
31.06,-2.84
31.08,-2.84
31.1,-2.82
31.12,-2.84
31.14,-2.82
31.16,-2.82
31.18,-2.86
31.2,-2.86
31.22,-2.82
31.24,-2.82
31.26,-2.82
31.28,-2.84
31.3,-2.82
31.32,-2.82
31.34,-2.82
31.36,-2.8
31.38,-2.8
31.4,-2.82
31.42,-2.8
31.44,-2.78
